dates,AZCAPOTZALCO,COYOACAN,CUAJIMALPA_DE_MORELOS,GUSTAVO_A_MADERO,IZTACALCO,IZTAPALAPA,LA_MAGDALENA_CONTRERAS,MILPA_ALTA,ALVARO_OBREGON,TLAHUAC,TLALPAN,XOCHIMILCO,BENITO_JUAREZ,CUAUHTEMOC,MIGUEL_HIDALGO,VENUSTIANO_CARRANZA
2020-05-13,2.68831864949448,2.00722492474263,1.02813007639225,2.62171377208566,3.88299477737202,3.04577435647899,1.26921563627511,1.9024540097337,1.92574563208586,1.71146143877101,1.65323127113483,2.11076384020312,1.87557316035065,2.51230769069724,1.93017588727773,3.03720283706941
2020-05-14,2.73238944702718,2.03047463429563,1.02813007639225,2.69070623977212,4.01242793661776,3.03799128742495,1.34613779604936,1.93364178038508,1.93829120623625,1.78428958510169,1.74167574243011,2.16460985653483,1.84266836806379,2.53847756247533,1.96464331383626,3.10159583008149
2020-05-15,2.84256644085892,2.12347347250764,1.09375540041729,2.80434089243218,4.08302784166089,3.05355742553302,1.36536833599292,1.9024540097337,2.01356465113863,1.83284168265548,1.79610310938105,2.28307109246459,1.87557316035065,2.59954059662423,1.95315417165008,3.24111398160764
2020-05-16,2.91969033654114,2.17772279479799,1.13750561643398,2.86521659921435,4.15362774670401,3.08209534539782,1.44229049576717,1.87126623908233,2.04492858651462,1.82070365826703,1.87094073893859,2.32614790552996,1.87557316035065,2.56464743425343,2.01059988258097,3.25184614710966
2020-05-17,2.98579653284018,2.20872240753532,1.15938072444233,2.91391716464009,4.27129425510923,3.05874613823571,1.4230599558236,1.93364178038508,2.08883809604101,1.84497970704393,1.89815442241406,2.4123015316607,1.82073183987256,2.55592414366073,2.06804559351185,3.25184614710966
2020-05-18,3.1069912260551,2.30172124574734,1.15938072444233,2.99508477368299,4.29482755679027,3.05355742553302,1.51921265554141,2.08958063364194,2.19547547631938,2.06346414603597,1.9729920519716,2.49845515779144,1.88654142444626,2.52975427188264,2.13698044662891,3.3806321331338
2020-05-19,3.17309742235414,2.40246998714369,1.20313094045902,3.02755181730015,4.17716104838506,3.06134049458706,1.59613481531566,2.18314394559605,2.21429383754498,1.99063599970529,1.94577836849613,2.53076276759047,1.77685878349009,2.56464743425343,2.21740444193215,3.40209646413782
2020-05-20,3.19513282112049,2.37147037440635,1.26875626448406,3.04784371956088,4.15362774670401,3.05615178188437,1.5769042753721,2.2455194868988,2.22056662462017,2.00277402409374,1.9321715267584,2.54153197085681,1.74395399120323,2.65188034018042,2.21740444193215,3.45575729164789
2020-05-21,3.28327441618588,2.36372047122201,1.26875626448406,3.07625238272589,4.2006943500661,3.03280257472226,1.65382643514635,2.27670725755017,2.28956728244736,2.03918809725908,1.96618863110274,2.53076276759047,1.65620787843829,2.71294337432931,2.29782843723539,3.45575729164789
2020-05-22,3.3603983118681,2.41021989032802,1.24688115647571,3.03566857820444,4.23599430258766,3.01723643661419,1.71151805497704,2.18314394559605,2.30211285659775,2.09987821920131,2.00020573544707,2.54153197085681,1.65620787843829,2.71294337432931,2.35527414816628,3.44502512614587
